Docket Number,Country,Sub Case,Status,Other Reference No.,Application No,Filing Date,No,Due Date,Amount,CPI Payment Date
16POLY0248,FR,,Granted,16POLY0248-FR-EPT,18737581.1,7/3/2018,7,7/3/2024,118,7/24/2024
16POLY0248,FR,,Granted,16POLY0248-FR-EPT,18737581.1,7/3/2018,8,7/3/2025,177,
16POLY0248,FR,,Granted,16POLY0248-FR-EPT,18737581.1,7/3/2018,9,7/3/2026,232,
16POLY0248,US,,Granted,16POLY0248-US-PCT,16/623666,12/17/2019,4,12/21/2025,2157,
16POLY0257,DE,,Granted,16POLY0257-DE-EPT,18725863.7,5/28/2018,8,5/28/2025,327,5/24/2025
16POLY0257,DE,,Granted,16POLY0257-DE-EPT,18725863.7,5/28/2018,9,5/28/2026,444,
16POLY0257,FR,,Granted,16POLY0257-FR-EPT,18725863.7,5/28/2018,8,5/28/2025,163,5/24/2025
16POLY0257,FR,,Granted,16POLY0257-FR-EPT,18725863.7,5/28/2018,9,5/28/2026,232,
16POLY0257,NL,,Granted,16POLY0257-NL-EPT,18725863.7,5/28/2018,8,5/28/2025,327,5/26/2025
16POLY0257,NL,,Granted,16POLY0257-NL-EPT,18725863.7,5/28/2018,9,5/28/2026,432,
16POLY0260,CN,,Granted,16POLY0260-CN-PCT,201780087150.2,8/22/2019,8,12/19/2024,305,11/29/2024
16POLY0260,CN,,Granted,16POLY0260-CN-PCT,201780087150.2,8/22/2019,9,12/19/2025,306,
16POLY0260,DE,,Granted,16POLY0260-DE-EPT,17826493.3,12/19/2017,8,12/19/2024,334,12/22/2024
16POLY0260,DE,,Granted,16POLY0260-DE-EPT,17826493.3,12/19/2017,9,12/19/2025,444,
16POLY0260,FR,,Granted,16POLY0260-FR-EPT,17826493.3,12/19/2017,8,12/19/2024,166,12/24/2024
16POLY0260,FR,,Granted,16POLY0260-FR-EPT,17826493.3,12/19/2017,9,12/19/2025,232,
16POLY0270,CN,,Granted,16POLY0270-CN-PCT,202080036906.2,11/18/2021,6,3/31/2025,199,2/28/2025
16POLY0270,CN,,Granted,16POLY0270-CN-PCT,202080036906.2,11/18/2021,7,3/31/2026,306,
16POLY0270,EP,,Abandoned,16POLY0270-EP-EPT,20713682.1,11/5/2021,6,3/31/2025,1337,
16POLY0270,DE,1,Granted,16POLY0270-DE-EPP[1],20713682.1,11/5/2021,6,3/31/2025,183,3/24/2025
16POLY0270,DE,1,Granted,16POLY0270-DE-EPP[1],20713682.1,11/5/2021,7,3/31/2026,270,
16POLY0270,FR,1,Granted,16POLY0270-FR-EPP[1],20713682.1,11/5/2021,6,3/31/2025,96,3/24/2025
16POLY0270,FR,1,Granted,16POLY0270-FR-EPP[1],20713682.1,11/5/2021,7,3/31/2026,127,
16T&I0008,CN,,Granted,16T&I0008-CN-PCT,201880005892.0,7/4/2019,8,1/3/2025,312,12/16/2024
16T&I0008,CN,,Granted,16T&I0008-CN-PCT,201880005892.0,7/4/2019,9,1/3/2026,306,
16T&I0008,DE,,Abandoned,16T&I0008-DE-EPT,18701796.7,1/3/2018,8,1/3/2025,334,1/24/2025
16T&I0008,DE,,Abandoned,16T&I0008-DE-EPT,18701796.7,1/3/2018,9,1/3/2026,445,
16T&I0008,FR,,Abandoned,16T&I0008-FR-EPT,18701796.7,1/3/2018,8,1/3/2025,166,1/24/2025
16T&I0008,FR,,Abandoned,16T&I0008-FR-EPT,18701796.7,1/3/2018,9,1/3/2026,232,
16T&I0008,GB,,Granted,16T&I0008-GB-EPT,18701796.7,1/3/2018,8,1/3/2025,189,1/26/2025
16T&I0008,GB,,Granted,16T&I0008-GB-EPT,18701796.7,1/3/2018,9,1/3/2026,230,
16T&I0008,JP,,Abandoned,16T&I0008-JP-PCT,2019536867,7/5/2019,4,4/28/2025,219,3/29/2025
16T&I0008,JP,,Abandoned,16T&I0008-JP-PCT,2019536867,7/5/2019,5,4/28/2026,240,
16T&I0008,NL,,Granted,16T&I0008-NL-EPT,18701796.7,1/3/2018,8,1/3/2025,334,1/26/2025
16T&I0008,NL,,Granted,16T&I0008-NL-EPT,18701796.7,1/3/2018,9,1/3/2026,432,
16T&I0008,SA,,Granted,16T&I0008-SA-PCT,519402039,7/3/2019,7,3/1/2025,1039,2/16/2025
16T&I0008,SA,,Granted,16T&I0008-SA-PCT,519402039,7/3/2019,8,3/1/2026,1172,
16T&I0008,US,,Granted,16T&I0008-US-PCT,16/468071,6/10/2019,4,10/13/2024,2007,10/14/2024
16T&I0009,CN,,Granted,16T&I0009-CN-PCT,201880005891.6,7/4/2019,8,1/3/2025,312,12/16/2024
16T&I0009,CN,,Granted,16T&I0009-CN-PCT,201880005891.6,7/4/2019,9,1/3/2026,306,
16T&I0009,DE,,Abandoned,16T&I0009-DE-EPT,18701066.5,1/3/2018,8,1/3/2025,334,1/24/2025
16T&I0009,DE,,Abandoned,16T&I0009-DE-EPT,18701066.5,1/3/2018,9,1/3/2026,445,
16T&I0009,FR,,Abandoned,16T&I0009-FR-EPT,18701066.5,1/3/2018,8,1/3/2025,166,1/24/2025
16T&I0009,FR,,Abandoned,16T&I0009-FR-EPT,18701066.5,1/3/2018,9,1/3/2026,232,
16T&I0009,GB,,Granted,16T&I0009-GB-EPT,18701066.5,1/3/2018,8,1/3/2025,189,1/26/2025
16T&I0009,GB,,Granted,16T&I0009-GB-EPT,18701066.5,1/3/2018,9,1/3/2026,230,
16T&I0009,JP,,Abandoned,16T&I0009-JP-PCT,2019536927,7/5/2019,4,10/6/2024,218,9/16/2024
16T&I0009,JP,,Abandoned,16T&I0009-JP-PCT,2019536927,7/5/2019,5,10/6/2025,240,
16T&I0009,NL,,Granted,16T&I0009-NL-EPT,18701066.5,1/3/2018,8,1/3/2025,334,1/26/2025
16T&I0009,NL,,Granted,16T&I0009-NL-EPT,18701066.5,1/3/2018,9,1/3/2026,432,
16T&I0009,SA,,Granted,16T&I0009-SA-PCT,519402195,7/2/2019,7,3/1/2025,1039,2/16/2025
16T&I0009,SA,,Granted,16T&I0009-SA-PCT,519402195,7/2/2019,8,3/1/2026,1172,
16T&I0010,CN,,Granted,16T&I0010-CN-PCT,201780022067.7,9/30/2018,9,1/27/2025,312,12/29/2024
16T&I0010,CN,,Granted,16T&I0010-CN-PCT,201780022067.7,9/30/2018,10,1/27/2026,582,
16T&I0010,EP,,Pending,16T&I0010-EP-EPT,17703071.5,9/3/2018,9,1/27/2025,1898,1/26/2025
16T&I0010,EP,,Pending,16T&I0010-EP-EPT,17703071.5,9/3/2018,10,1/27/2026,2222,
16T&I0010,GC,,Pending,16T&I0010-GC-NP,2017/32832,1/26/2017,9,3/1/2025,1539,
16T&I0010,GC,,Pending,16T&I0010-GC-NP,2017/32832,1/26/2017,10,3/1/2026,1592,
16T&I0010,IN,,Granted,16T&I0010-IN-PCT,201827027277,7/21/2018,9,1/27/2025,238,1/10/2025
16T&I0010,IN,,Granted,16T&I0010-IN-PCT,201827027277,7/21/2018,10,1/27/2026,192,
16T&I0010,JP,,Granted,16T&I0010-JP-PCT,2018540728,8/3/2018,5,6/28/2025,117,5/29/2025
16T&I0010,JP,,Granted,16T&I0010-JP-PCT,2018540728,8/3/2018,6,6/28/2026,126,
16T&I0010,KR,,Granted,16T&I0010-KR-PCT,1020187025669,9/5/2018,4,7/25/2026,66,
16T&I0010,SG,,Granted,16T&I0010-SG-PCT,11201806319Y,7/24/2018,9,1/27/2025,422,12/29/2024
16T&I0010,SG,,Granted,16T&I0010-SG-PCT,11201806319Y,7/24/2018,10,1/27/2026,435,
16T&I0010,US,,Granted,16T&I0010-US-PCT,16/072428,7/24/2018,4,8/23/2024,2007,8/23/2024
16T&I0019,US,,Granted,16T&I0019-US-DIV,16/946688,7/1/2020,4,11/4/2024,2007,11/4/2024
16T&I0023,CN,,Granted,16T&I0023-CN-PCT,201780043366.9,1/11/2019,9,6/22/2025,304,5/29/2025
16T&I0023,CN,,Granted,16T&I0023-CN-PCT,201780043366.9,1/11/2019,10,6/22/2026,582,
16T&I0023,DE,,Granted,16T&I0023-DE-EPT,17827074.0,6/22/2017,9,6/22/2025,407,
16T&I0023,DE,,Granted,16T&I0023-DE-EPT,17827074.0,6/22/2017,10,6/22/2026,544,
16T&I0023,FR,,Granted,16T&I0023-FR-EPT,17827074.0,6/22/2017,9,6/22/2025,213,
16T&I0023,FR,,Granted,16T&I0023-FR-EPT,17827074.0,6/22/2017,10,6/22/2026,282,
16T&I0023,NL,,Granted,16T&I0023-NL-EPT,17827074.0,6/22/2017,9,6/22/2025,396,
16T&I0023,NL,,Granted,16T&I0023-NL-EPT,17827074.0,6/22/2017,10,6/22/2026,507,
16T&I0023,US,,Granted,16T&I0023-US-PCT,16/316508,1/9/2019,4,12/29/2024,2007,12/30/2024
16T&I0077,CA,,Granted,16T&I0077-CA-PCT,3096475,10/7/2020,7,5/2/2025,228,4/25/2025
16T&I0077,CA,,Granted,16T&I0077-CA-PCT,3096475,10/7/2020,8,5/2/2026,240,
16T&I0077,DE,,Granted,16T&I0077-DE-EPT,19796853.0,5/2/2019,7,5/2/2025,247,5/24/2025
16T&I0077,DE,,Granted,16T&I0077-DE-EPT,19796853.0,5/2/2019,8,5/2/2026,357,
16T&I0077,GB,,Granted,16T&I0077-GB-EPT,19796853.0,5/2/2019,7,5/2/2025,157,5/26/2025
16T&I0077,GB,,Granted,16T&I0077-GB-EPT,19796853.0,5/2/2019,8,5/2/2026,200,
16T&I0077,MX,,Granted,16T&I0077-MX-PCT,MX/A/2020/011044,10/19/2020,8-12,5/2/2026,554,
16T&I0077,NL,,Granted,16T&I0077-NL-EPT,19796853.0,5/2/2019,7,5/2/2025,259,5/26/2025
16T&I0077,NL,,Granted,16T&I0077-NL-EPT,19796853.0,5/2/2019,8,5/2/2026,357,
16T&I0077,SA,,Granted,16T&I0077-SA-PCT,520420455,10/31/2020,6,3/1/2025,905,2/16/2025
16T&I0077,SA,,Granted,16T&I0077-SA-PCT,520420455,10/31/2020,7,3/1/2026,1039,
16T&I0077,US,,Granted,16T&I0077-US-PCT,16/965370,7/28/2020,4,9/9/2024,2007,9/9/2024
16T&I0093,CN,,Granted,16T&I0093-CN-PCT,201880005887.X,7/4/2019,8,1/3/2025,312,12/16/2024
16T&I0093,CN,,Granted,16T&I0093-CN-PCT,201880005887.X,7/4/2019,9,1/3/2026,306,
16T&I0093,DE,,Abandoned,16T&I0093-DE-EPT,18704072.0,1/3/2018,8,1/3/2025,334,1/24/2025
16T&I0093,DE,,Abandoned,16T&I0093-DE-EPT,18704072.0,1/3/2018,9,1/3/2026,445,
16T&I0093,FR,,Abandoned,16T&I0093-FR-EPT,18704072.0,1/3/2018,8,1/3/2025,166,1/24/2025
16T&I0093,FR,,Abandoned,16T&I0093-FR-EPT,18704072.0,1/3/2018,9,1/3/2026,232,
16T&I0093,GB,,Granted,16T&I0093-GB-EPT,18704072.0,1/3/2018,8,1/3/2025,189,1/26/2025
16T&I0093,GB,,Granted,16T&I0093-GB-EPT,18704072.0,1/3/2018,9,1/3/2026,230,
16T&I0093,JP,,Abandoned,16T&I0093-JP-PCT,2019536850,7/5/2019,4,4/1/2025,185,3/16/2025
16T&I0093,JP,,Abandoned,16T&I0093-JP-PCT,2019536850,7/5/2019,5,4/1/2026,203,
16T&I0093,NL,,Granted,16T&I0093-NL-EPT,18704072.0,1/3/2018,8,1/3/2025,334,1/26/2025
16T&I0093,NL,,Granted,16T&I0093-NL-EPT,18704072.0,1/3/2018,9,1/3/2026,432,
16T&I0093,SA,,Granted,16T&I0093-SA-PCT,519402038,7/2/2019,7,3/1/2025,1039,2/16/2025
16T&I0093,SA,,Granted,16T&I0093-SA-PCT,519402038,7/2/2019,8,3/1/2026,1172,
16T&I0097,DE,,Pending,16T&I0097-DE-PCT,112018001183.6,9/4/2019,8,3/5/2025,334,3/24/2025
16T&I0097,DE,,Pending,16T&I0097-DE-PCT,112018001183.6,9/4/2019,9,3/5/2026,444,
16T&I0097,SA,,Granted,16T&I0097-SA-PCT,519410026,9/3/2019,7,3/1/2025,1039,2/16/2025
16T&I0097,SA,,Granted,16T&I0097-SA-PCT,519410026,9/3/2019,8,3/1/2026,1172,
16T&I0097,US,,Granted,16T&I0097-US-PCT,16/491398,9/5/2019,4,2/17/2025,2007,2/17/2025
16T&I0102,US,,Granted,16T&I0102-US-PCT,16/481790,7/29/2019,4,4/19/2025,2157,4/21/2025
16T&I0115,SA,,Granted,16T&I0115-SA-PCT,519410218,12/28/2019,7,3/1/2025,1039,2/16/2025
16T&I0115,SA,,Granted,16T&I0115-SA-PCT,519410218,12/28/2019,8,3/1/2026,1172,
16T&I0115,US,,Granted,16T&I0115-US-PCT,16/497949,9/26/2019,4,5/30/2025,2157,5/30/2025
16T&I0117,CN,,Granted,16T&I0117-CN-NP,201611161159.7,12/15/2016,9,12/15/2024,305,11/16/2024
16T&I0117,CN,,Granted,16T&I0117-CN-NP,201611161159.7,12/15/2016,10,12/15/2025,582,
16T&I0117,DE,,Granted,16T&I0117-DE-EPT,17881256.6,12/5/2017,8,12/5/2024,334,12/22/2024
16T&I0117,DE,,Granted,16T&I0117-DE-EPT,17881256.6,12/5/2017,9,12/5/2025,444,
16T&I0117,FR,,Granted,16T&I0117-FR-EPT,17881256.6,12/5/2017,8,12/5/2024,166,12/24/2024
16T&I0117,FR,,Granted,16T&I0117-FR-EPT,17881256.6,12/5/2017,9,12/5/2025,232,
16T&I0117,US,,Granted,16T&I0117-US-PCT,16/468321,6/11/2019,4,4/18/2026,2157,
16T&I0153,SA,,Granted,16T&I0153-SA-PCT,520420304,10/8/2020,6,3/1/2025,905,2/16/2025
16T&I0153,SA,,Granted,16T&I0153-SA-PCT,520420304,10/8/2020,7,3/1/2026,1039,
16T&I0159,EP,,Pending,16T&I0159-EP-EPT,18734692.9,1/6/2020,8,6/5/2025,1680,
16T&I0159,EP,,Pending,16T&I0159-EP-EPT,18734692.9,1/6/2020,9,6/5/2026,2029,
16T&I0159,IN,,Granted,16T&I0159-IN-PCT,201917049979,12/4/2019,8,6/5/2025,238,5/23/2025
16T&I0159,IN,,Granted,16T&I0159-IN-PCT,201917049979,12/4/2019,9,6/5/2026,192,
16T&I0159,SA,,Granted,16T&I0159-SA-PCT,519410733,12/5/2019,7,3/1/2025,1039,2/16/2025
16T&I0159,SA,,Granted,16T&I0159-SA-PCT,519410733,12/5/2019,8,3/1/2026,1172,
16T&I0159,US,,Granted,16T&I0159-US-PCT,16/619345,12/4/2019,4,3/28/2025,2007,3/28/2025
16T&I0177,US,,Granted,16T&I0177-US-NP,16/749359,1/22/2020,4,3/13/2026,2157,
16T&I0181,CN,,Granted,16T&I0181-CN-PCT,201880052498.2,2/13/2020,7,8/14/2024,299,7/16/2024
16T&I0181,CN,,Granted,16T&I0181-CN-PCT,201880052498.2,2/13/2020,8,8/14/2025,306,
16T&I0181,CN,,Granted,16T&I0181-CN-PCT,201880052498.2,2/13/2020,9,8/14/2026,306,
16T&I0181,DE,,Abandoned,16T&I0181-DE-PCT,112018004190.5,2/3/2020,7,8/14/2024,249,8/24/2024
16T&I0181,DE,,Abandoned,16T&I0181-DE-PCT,112018004190.5,2/3/2020,8,8/14/2025,357,
16T&I0181,DE,,Abandoned,16T&I0181-DE-PCT,112018004190.5,2/3/2020,9,8/14/2026,445,
16T&I0181,SA,,Granted,16T&I0181-SA-PCT,520411288,2/10/2020,7,3/1/2025,1039,2/16/2025
16T&I0181,SA,,Granted,16T&I0181-SA-PCT,520411288,2/10/2020,8,3/1/2026,1172,
16T&I0181,US,,Granted,16T&I0181-US-PCT,16/638896,2/13/2020,4,7/26/2024,2007,7/26/2024
177552,CN,,Granted,177552-CN-PCD[1],201110199238.8,6/28/2006,20,6/28/2025,1127,5/29/2025
177552,DE,,Abandoned,177552-DE-EPT[1],06774334.4,6/28/2006,20,6/28/2025,2325,
177552,FR,,Abandoned,177552-FR-EPT[1],06774334.4,6/28/2006,20,6/28/2025,921,
17AGRI0002,AU,,Granted,17AGRI0002-AU-PCT,2018313067,2/4/2020,6,8/7/2024,247,8/2/2024
17AGRI0002,AU,,Granted,17AGRI0002-AU-PCT,2018313067,2/4/2020,7,8/7/2025,277,
17AGRI0002,AU,,Granted,17AGRI0002-AU-PCT,2018313067,2/4/2020,8,8/7/2026,308,
17AGRI0002,EP,,Pending,17AGRI0002-EP-EPT,18765186.4,2/6/2020,7,8/7/2024,1515,8/26/2024
17AGRI0002,EP,,Pending,17AGRI0002-EP-EPT,18765186.4,2/6/2020,8,8/7/2025,1838,
17AGRI0002,EP,,Pending,17AGRI0002-EP-EPT,18765186.4,2/6/2020,9,8/7/2026,2029,
17AGRI0002,IN,,Granted,17AGRI0002-IN-PCT,202017006757,2/17/2020,7,8/7/2024,245,7/26/2024
17AGRI0002,IN,,Granted,17AGRI0002-IN-PCT,202017006757,2/17/2020,8,8/7/2025,192,
17AGRI0002,IN,,Granted,17AGRI0002-IN-PCT,202017006757,2/17/2020,9,8/7/2026,192,
17AGRI0002,SA,,Granted,17AGRI0002-SA-PCT,520411277,2/9/2020,7,3/1/2025,1039,2/16/2025
17AGRI0002,SA,,Granted,17AGRI0002-SA-PCT,520411277,2/9/2020,8,3/1/2026,1172,
17AGRI0002,US,,Granted,17AGRI0002-US-PCT,16/636391,2/4/2020,4,12/1/2024,2007,12/2/2024
17AGRI0005,AU,,Granted,17AGRI0005-AU-PCT,2018304604,1/16/2020,6,7/19/2024,247,7/12/2024
17AGRI0005,AU,,Granted,17AGRI0005-AU-PCT,2018304604,1/16/2020,7,7/19/2025,277,
17AGRI0005,AU,,Granted,17AGRI0005-AU-PCT,2018304604,1/16/2020,8,7/19/2026,308,
17AGRI0005,BR,,Granted,17AGRI0005-BR-PCT,112020001068-5,1/17/2020,7,7/19/2024,88,7/24/2024
17AGRI0005,BR,,Granted,17AGRI0005-BR-PCT,112020001068-5,1/17/2020,8,7/19/2025,244,
17AGRI0005,BR,,Granted,17AGRI0005-BR-PCT,112020001068-5,1/17/2020,9,7/19/2026,244,
17AGRI0005,EP,,Pending,17AGRI0005-EP-EPT,18755554.5,1/16/2020,7,7/19/2024,1515,7/26/2024
17AGRI0005,EP,,Pending,17AGRI0005-EP-EPT,18755554.5,1/16/2020,8,7/19/2025,1838,
17AGRI0005,EP,,Pending,17AGRI0005-EP-EPT,18755554.5,1/16/2020,9,7/19/2026,2029,
17AGRI0005,IN,,Granted,17AGRI0005-IN-PCT,202017005165,2/6/2020,7,7/19/2024,245,7/5/2024
17AGRI0005,IN,,Granted,17AGRI0005-IN-PCT,202017005165,2/6/2020,8,7/19/2025,192,
17AGRI0005,IN,,Granted,17AGRI0005-IN-PCT,202017005165,2/6/2020,9,7/19/2026,192,
17AGRI0005,SA,,Pending,17AGRI0005-SA-PCD,522441501,11/28/2022,7,3/1/2025,1039,2/16/2025
17AGRI0005,SA,,Pending,17AGRI0005-SA-PCD,522441501,11/28/2022,8,3/1/2026,1172,
17AGRI0005,SA,A,Granted,17AGRI0005-SA-PCT,520411101,1/21/2020,7,3/1/2025,1039,2/16/2025
17AGRI0005,SA,A,Granted,17AGRI0005-SA-PCT,520411101,1/21/2020,8,3/1/2026,1172,
17AGRI0005,US,A,Granted,17AGRI0005-US-PCT,16/631206,1/15/2020,4,10/12/2025,2157,
17AGRI0006,SA,,Abandoned,17AGRI0006-SA-PCT,521422037,5/18/2021,6,3/1/2025,920,
17AGRI0007,SA,,Abandoned,17AGRI0007-SA-PCT,521422097,5/25/2021,6,3/1/2025,920,
17AGRI0008,SA,,Abandoned,17AGRI0008-SA-PCT,521422096,5/25/2021,6,3/1/2025,920,
17AGRI0009,AU,,Pending,17AGRI0009-AU-PCT,2019393370,7/2/2021,5,12/5/2024,232,11/29/2024
17AGRI0009,AU,,Pending,17AGRI0009-AU-PCT,2019393370,7/2/2021,6,12/5/2025,254,
17AGRI0009,BR,,Pending,17AGRI0009-BR-PCT,112021010747-9,6/2/2021,6,12/5/2024,85,12/24/2024
17AGRI0009,BR,,Pending,17AGRI0009-BR-PCT,112021010747-9,6/2/2021,7,12/5/2025,76,
17AGRI0009,EP,,Pending,17AGRI0009-EP-EPT,19821293.8,6/2/2021,6,12/5/2024,1354,12/26/2024
17AGRI0009,EP,,Pending,17AGRI0009-EP-EPT,19821293.8,6/2/2021,7,12/5/2025,1642,
17AGRI0009,IN,,Granted,17AGRI0009-IN-PCT,202117028350,6/24/2021,6,12/5/2024,143,
17AGRI0009,IN,,Granted,17AGRI0009-IN-PCT,202117028350,6/24/2021,7,12/5/2025,237,
17AGRI0009,SA,,Pending,17AGRI0009-SA-PCT,521422175,6/3/2021,6,3/1/2025,905,2/16/2025
17AGRI0009,SA,,Pending,17AGRI0009-SA-PCT,521422175,6/3/2021,7,3/1/2026,1039,
17AGRI0010,AU,,Pending,17AGRI0010-AU-PCT,2019311821,2/17/2021,5,7/23/2024,233,7/19/2024
17AGRI0010,AU,,Pending,17AGRI0010-AU-PCT,2019311821,2/17/2021,6,7/23/2025,252,
17AGRI0010,AU,,Pending,17AGRI0010-AU-PCT,2019311821,2/17/2021,7,7/23/2026,279,
17AGRI0010,EP,,Pending,17AGRI0010-EP-EPT,19798701.9,1/22/2021,6,7/23/2024,1337,7/26/2024
17AGRI0010,EP,,Pending,17AGRI0010-EP-EPT,19798701.9,1/22/2021,7,7/23/2025,1645,
17AGRI0010,EP,,Pending,17AGRI0010-EP-EPT,19798701.9,1/22/2021,8,7/23/2026,1835,
17AGRI0010,IN,,Granted,17AGRI0010-IN-PCT,202117006009,2/12/2021,6,7/23/2024,143,
17AGRI0010,IN,,Granted,17AGRI0010-IN-PCT,202117006009,2/12/2021,7,7/23/2025,237,
17AGRI0010,IN,,Granted,17AGRI0010-IN-PCT,202117006009,2/12/2021,8,7/23/2026,237,
17AGRI0010,SA,,Granted,17AGRI0010-SA-PCT,521421093,1/24/2021,6,3/1/2025,905,2/16/2025
17AGRI0010,SA,,Granted,17AGRI0010-SA-PCT,521421093,1/24/2021,7,3/1/2026,1039,
17AGRI0012,EP,,Pending,17AGRI0012-EP-EPT,19780368.7,3/3/2021,6,8/23/2024,1337,8/26/2024
17AGRI0012,EP,,Pending,17AGRI0012-EP-EPT,19780368.7,3/3/2021,7,8/23/2025,1645,
17AGRI0012,EP,,Pending,17AGRI0012-EP-EPT,19780368.7,3/3/2021,8,8/23/2026,1835,
17AGRI0012,SA,,Pending,17AGRI0012-SA-PCT,521421330,2/25/2021,6,3/1/2025,905,2/16/2025
17AGRI0012,SA,,Pending,17AGRI0012-SA-PCT,521421330,2/25/2021,7,3/1/2026,1039,
17CHEM0011,EP,,Pending,17CHEM0011-EP-EPT,18704087.8,8/1/2019,8,2/2/2025,1717,2/26/2025
17CHEM0011,EP,,Pending,17CHEM0011-EP-EPT,18704087.8,8/1/2019,9,2/2/2026,2029,
17CHEM0011,IN,,Granted,17CHEM0011-IN-PCT,201917029863,7/24/2019,8,2/2/2025,238,1/17/2025
17CHEM0011,IN,,Granted,17CHEM0011-IN-PCT,201917029863,7/24/2019,9,2/2/2026,192,
17CHEM0011,KW,,Pending,17CHEM0011-KW-PCT,KW/P/2019/000259,8/1/2019,8,1/1/2025,757,12/16/2024
17CHEM0011,KW,,Pending,17CHEM0011-KW-PCT,KW/P/2019/000259,8/1/2019,9,1/1/2026,757,
17CHEM0011,SA,,Granted,17CHEM0011-SA-PCT,519402376,8/1/2019,7,3/1/2025,1039,2/16/2025
17CHEM0011,SA,,Granted,17CHEM0011-SA-PCT,519402376,8/1/2019,8,3/1/2026,1172,
17CHEM0011,US,,Granted,17CHEM0011-US-PCT,16/480469,7/24/2019,4,5/9/2025,2157,5/9/2025
17CHEM0013,DE,,Granted,17CHEM0013-DE-EPT,18705022.4,2/2/2018,8,2/2/2025,334,2/24/2025
17CHEM0013,DE,,Granted,17CHEM0013-DE-EPT,18705022.4,2/2/2018,9,2/2/2026,444,
17CHEM0013,FR,,Granted,17CHEM0013-FR-EPT,18705022.4,2/2/2018,8,2/2/2025,166,2/24/2025
17CHEM0013,FR,,Granted,17CHEM0013-FR-EPT,18705022.4,2/2/2018,9,2/2/2026,232,
17CHEM0013,IN,,Granted,17CHEM0013-IN-PCT,201917030286,7/26/2019,8,2/2/2025,238,1/17/2025
17CHEM0013,IN,,Granted,17CHEM0013-IN-PCT,201917030286,7/26/2019,9,2/2/2026,192,
17CHEM0013,KW,,Pending,17CHEM0013-KW-PCT,KW/P/2019/000260,8/1/2019,8,1/1/2025,757,12/16/2024
17CHEM0013,KW,,Pending,17CHEM0013-KW-PCT,KW/P/2019/000260,8/1/2019,9,1/1/2026,757,
17CHEM0013,NL,,Granted,17CHEM0013-NL-EPT,18705022.4,2/2/2018,8,2/2/2025,334,2/26/2025
17CHEM0013,NL,,Granted,17CHEM0013-NL-EPT,18705022.4,2/2/2018,9,2/2/2026,432,
17CHEM0013,SA,,Granted,17CHEM0013-SA-PCT,519402374,8/1/2019,7,3/1/2025,1039,2/16/2025
17CHEM0013,SA,,Granted,17CHEM0013-SA-PCT,519402374,8/1/2019,8,3/1/2026,1172,
17CHEM0013,SG,,Granted,17CHEM0013-SG-PCT,11201907036U,7/31/2019,8,2/2/2025,422,1/16/2025
17CHEM0013,SG,,Granted,17CHEM0013-SG-PCT,11201907036U,7/31/2019,9,2/2/2026,435,
17CHEM0013,US,,Granted,17CHEM0013-US-PCT,16/481756,7/29/2019,4,3/28/2025,2007,3/28/2025
17CHEM0022,CN,,Granted,17CHEM0022-CN-PCT,201980042977.0,12/23/2020,7,6/24/2025,304,5/29/2025
17CHEM0022,CN,,Granted,17CHEM0022-CN-PCT,201980042977.0,12/23/2020,8,6/24/2026,306,
17CHEM0022,IN,,Granted,17CHEM0022-IN-PCT,202017042820,10/1/2020,7,6/24/2025,238,
17CHEM0022,IN,,Granted,17CHEM0022-IN-PCT,202017042820,10/1/2020,8,6/24/2026,237,
17CHEM0022,US,,Granted,17CHEM0022-US-PCT,17/254351,12/21/2020,4,6/7/2025,2157,
17CHEM0024,AE,,Pending,17CHEM0024-AE-PCT,P6000155/20,2/2/2020,7,7/31/2024,365,6/29/2024
17CHEM0024,AE,,Pending,17CHEM0024-AE-PCT,P6000155/20,2/2/2020,8,7/31/2025,365,
17CHEM0024,AE,,Pending,17CHEM0024-AE-PCT,P6000155/20,2/2/2020,9,7/31/2026,365,
17CHEM0024,CN,,Granted,17CHEM0024-CN-PCT,201880061197.6,3/20/2020,7,7/31/2024,299,6/29/2024
17CHEM0024,CN,,Granted,17CHEM0024-CN-PCT,201880061197.6,3/20/2020,8,7/31/2025,306,
17CHEM0024,CN,,Granted,17CHEM0024-CN-PCT,201880061197.6,3/20/2020,9,7/31/2026,306,
17CHEM0024,EP,,Pending,17CHEM0024-EP-EPT,18760033.3,1/28/2020,7,7/31/2024,1515,7/26/2024
17CHEM0024,EP,,Pending,17CHEM0024-EP-EPT,18760033.3,1/28/2020,8,7/31/2025,1838,
17CHEM0024,EP,,Pending,17CHEM0024-EP-EPT,18760033.3,1/28/2020,9,7/31/2026,2029,
17CHEM0024,QA,,Pending,17CHEM0024-QA-PCT,QA/202001/00058,1/30/2020,7,7/31/2024,360,9/29/2024
17CHEM0024,QA,,Pending,17CHEM0024-QA-PCT,QA/202001/00058,1/30/2020,8,7/31/2025,372,
17CHEM0024,QA,,Pending,17CHEM0024-QA-PCT,QA/202001/00058,1/30/2020,9,7/31/2026,400,
17CHEM0024,SA,,Granted,17CHEM0024-SA-PCT,520411191,1/30/2020,7,3/1/2025,1039,2/16/2025
17CHEM0024,SA,,Granted,17CHEM0024-SA-PCT,520411191,1/30/2020,8,3/1/2026,1172,
17CHEM0028,AE,,Pending,17CHEM0028-AE-PCT,P6000088/21,1/20/2021,6,7/22/2024,365,6/29/2024
